"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_consider_fe_Niang2",5.44242691437024,NA,NA,NA,NA
"b_consider_fe_Niang3",2.55018398498089,NA,NA,NA,NA
"b_consider_fe_Niang4",-5.70993637651224,NA,NA,NA,NA
"b_consider_fe_Niang5",-14.0520792497616,NA,NA,NA,NA
"b_consider_fe_Niang6",-3.70036417533292,NA,NA,NA,NA
"b_consider_fe_Olmo2",-25.8385333027188,NA,NA,NA,NA
"b_consider_fe_Olmo3",-27.3204026826602,NA,NA,NA,NA
"b_consider_fe_Olmo4",-7.00017366033352,NA,NA,NA,NA
"b_consider_fe_Olmo5",-18.5588934859906,NA,NA,NA,NA
"b_consider_fe_Olmo6",-35.2902931735711,NA,NA,NA,NA
"b_consider_fe_Oyarzabal2",5.4327574860704,NA,NA,NA,NA
"b_consider_fe_Oyarzabal3",2.25206187544045,NA,NA,NA,NA
"b_consider_fe_Oyarzabal4",-5.03185657029154,NA,NA,NA,NA
"b_consider_fe_Oyarzabal5",6.97347099632093,NA,NA,NA,NA
"b_consider_fe_Oyarzabal6",-4.05317991279969,NA,NA,NA,NA
"b_consider_fe_Özil2",-1.0562840320535,NA,NA,NA,NA
"b_consider_fe_Özil3",24.8811773141817,NA,NA,NA,NA
"b_consider_fe_Özil4",-15.8175966332843,NA,NA,NA,NA
"b_consider_fe_Özil5",-4.61033758680804,NA,NA,NA,NA
"b_consider_fe_Özil6",18.4146224247836,NA,NA,NA,NA
"b_consider_fe_Paciência2",-5.69498925030649,NA,NA,NA,NA
"b_consider_fe_Paciência3",-4.3399018769412,NA,NA,NA,NA
"b_consider_fe_Paciência4",14.3170305501378,NA,NA,NA,NA
"b_consider_fe_Paciência5",-3.38217799529512,NA,NA,NA,NA
"b_consider_fe_Paciência6",17.3695854475932,NA,NA,NA,NA
"b_consider_fe_Parejo2",4.93901380021259,NA,NA,NA,NA
"b_consider_fe_Parejo3",2.84487243034812,NA,NA,NA,NA
"b_consider_fe_Parejo4",-5.25051922982872,NA,NA,NA,NA
"b_consider_fe_Parejo5",6.69376396298243,NA,NA,NA,NA
"b_consider_fe_Parejo6",-3.54659144209803,NA,NA,NA,NA
"b_consider_fe_Petersen2",-19.430004231481,NA,NA,NA,NA
"b_consider_fe_Petersen3",-21.971063399089,NA,NA,NA,NA
"b_consider_fe_Petersen4",-5.61182659659548,NA,NA,NA,NA
"b_consider_fe_Petersen5",-31.9664112933362,NA,NA,NA,NA
"b_consider_fe_Petersen6",-4.61355902049428,NA,NA,NA,NA
"b_consider_fe_Piatek2",-0.125380972513994,NA,NA,NA,NA
"b_consider_fe_Piatek3",26.2775487042589,NA,NA,NA,NA
"b_consider_fe_Piatek4",16.5625471011982,NA,NA,NA,NA
"b_consider_fe_Piatek5",-3.45894405165905,NA,NA,NA,NA
"b_consider_fe_Piatek6",-16.1931878934663,NA,NA,NA,NA
"b_consider_fe_Pirlo2",6.17047381506366,NA,NA,NA,NA
"b_consider_fe_Pirlo3",-18.2916001680423,NA,NA,NA,NA
"b_consider_fe_Pirlo4",-29.9329845647271,NA,NA,NA,NA
"b_consider_fe_Pirlo5",9.25661541842734,NA,NA,NA,NA
"b_consider_fe_Pirlo6",-26.4040982974606,NA,NA,NA,NA
"b_consider_fe_Rakitic2",-0.666831764864459,NA,NA,NA,NA
"b_consider_fe_Rakitic3",-2.67260378172383,NA,NA,NA,NA
"b_consider_fe_Rakitic4",22.0782795102964,NA,NA,NA,NA
"b_consider_fe_Rakitic5",-0.288519138032204,NA,NA,NA,NA
"b_consider_fe_Rakitic6",-6.71689469399626,NA,NA,NA,NA
"b_consider_fe_Ramos2",6.78864341523462,NA,NA,NA,NA
"b_consider_fe_Ramos3",-16.1908747280892,NA,NA,NA,NA
"b_consider_fe_Ramos4",-4.59309676789165,NA,NA,NA,NA
"b_consider_fe_Ramos5",-6.61171554786779,NA,NA,NA,NA
"b_consider_fe_Ramos6",-3.11417289614553,NA,NA,NA,NA
"b_consider_fe_Rashford2",-22.6752200919892,NA,NA,NA,NA
"b_consider_fe_Rashford3",-22.7863964595763,NA,NA,NA,NA
"b_consider_fe_Rashford4",-6.3219626331005,NA,NA,NA,NA
"b_consider_fe_Rashford5",-17.3554335933354,NA,NA,NA,NA
"b_consider_fe_Rashford6",-3.63638874587425,NA,NA,NA,NA
"b_consider_fe_Rashica2",-21.5627209031651,NA,NA,NA,NA
"b_consider_fe_Rashica3",-20.9086122704685,NA,NA,NA,NA
"b_consider_fe_Rashica4",-6.34973179414067,NA,NA,NA,NA
"b_consider_fe_Rashica5",-16.5293680868547,NA,NA,NA,NA
"b_consider_fe_Rashica6",-3.75067415567045,NA,NA,NA,NA
"b_consider_fe_Reus2",4.93281583760056,NA,NA,NA,NA
"b_consider_fe_Reus3",4.03524019585389,NA,NA,NA,NA
"b_consider_fe_Reus4",-6.81731214730194,NA,NA,NA,NA
"b_consider_fe_Reus5",-16.3324504426389,NA,NA,NA,NA
"b_consider_fe_Reus6",-4.07294629823655,NA,NA,NA,NA
"b_consider_fe_Rodriguez2",0.190326560529079,NA,NA,NA,NA
"b_consider_fe_Rodriguez3",-11.9907043062594,NA,NA,NA,NA
"b_consider_fe_Rodriguez4",22.8307121981636,NA,NA,NA,NA
"b_consider_fe_Rodriguez5",38.2030839630451,NA,NA,NA,NA
"b_consider_fe_Rodriguez6",-16.1300172562684,NA,NA,NA,NA
"b_consider_fe_Ronaldo2",6.03830131804259,NA,NA,NA,NA
"b_consider_fe_Ronaldo3",3.63311402213798,NA,NA,NA,NA
"b_consider_fe_Ronaldo4",-4.84481666487314,NA,NA,NA,NA
"b_consider_fe_Ronaldo5",9.0250085314598,NA,NA,NA,NA
"b_consider_fe_Ronaldo6",-2.92630650690592,NA,NA,NA,NA
