ID,playerid,name,foot,moveGK,GKS,Ingso,Competetion,HeiGK,Dec,lpbg,la9,la6,rnoGroup,Solsbgopponent,positiondef,nmovGK,SRGK1,SRGK2,SRGK3,SRGK4,SRGK5,SRGK6,Choice
627,193,Hargreaves,R,no,central,Shootout,WM,185,no,null,null,null,Quarter-Final,Missed,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
628,194,Harit,R,no,central,Shootout,Cup,192,no,null,null,null,2,Goal,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,1
629,194,Harit,R,jumping on spot,central,Ingame,League,191,no,Goal,1,1,null,null,MF,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
630,195,Hasebe,R,no,central,Shootout,WM,182,no,null,null,null,last sixteen,Goal,MF,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,1
631,196,Hauptmann,L,jumping on spot,central,Shootout,Cup,193,yes,null,null,null,2,Goal,MF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
632,197,Havertz,L,jumping left and right,central,Shootout,Cup,185,no,null,null,null,2,null,MF,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
633,197,Havertz,L,no,central,Ingame,EM-Quali,186,no,Goal,7,4,Group,null,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,3
634,197,Havertz,L,no,central,Ingame,EM-Quali,186,no,Goal,3,3,Group,null,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,3
635,197,Havertz,L,no,central,Ingame,EM-Quali,181,no,Goal,6,3,Group,null,MF,still,0.059062144,0.106439394,0.030162554,0.153983125,0.221281273,0.168437072,3
636,197,Havertz,L,no,central,Ingame,League,197,no,Goal,6,3,null,null,MF,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,6
637,197,Havertz,L,no,central,Ingame,League,191,no,Goal,9,6,null,null,MF,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
638,197,Havertz,L,jumping on spot,central,Ingame,League,188,no,Goal,7,4,null,null,MF,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
639,197,Havertz,L,no,central,Ingame,EL,188,no,Goal,9,6,last thirty-two,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
640,197,Havertz,L,no,central,Ingame,EL,183,no,Goal,9,6,last sixteen,null,MF,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
641,197,Havertz,L,no,central,Ingame,League,183,no,Goal,7,4,null,null,MF,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
642,197,Havertz,L,no,central,Ingame,Cup,193,no,Goal,4,4,Final,null,MF,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,1
643,198,Hector,L,no,central,Shootout,EM,192,yes,null,null,null,Quarter-Final,Saved,DF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
644,198,Hector,L,jumping on spot,central,Shootout,Cup,193,no,Goal,9,6,2,Saved,MF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,3
645,198,Hector,L,jumping on spot,central,Shootout,Cup,197,no,Goal,6,3,1,Saved,MF,moving,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,6
646,198,Hector,L,no,central,Ingame,Cup,188,no,Saved,6,6,1,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
647,199,Heintz,L,no,slightly right,Shootout,Cup,190,yes,null,null,null,1,Missed,DF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
648,200,Henderson,R,no,central,Shootout,WM,183,no,null,null,null,last sixteen,Goal,MF,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,6
649,201,Hennings,L,no,slightly left,Ingame,League,192,no,null,null,null,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,3
650,201,Hennings,L,no,central,Ingame,League,192,no,Goal,6,3,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
651,201,Hennings,L,no,central,Ingame,Cup,184,no,Goal,7,4,2,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,1
652,201,Hennings,L,jumping on spot,central,Ingame,League,192,no,Goal,1,1,null,null,ST,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
653,201,Hennings,L,no,central,Ingame,League,193,no,Goal,9,6,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,1
654,201,Hennings,L,no,central,Ingame,Cup,190,no,Goal,4,1,Quarter-Final,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
655,201,Hennings,L,no,central,Shootout,Cup,190,no,Saved,7,4,Quarter-Final,Goal,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
656,201,Hennings,L,no,central,Ingame,League,187,no,Goal,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
657,202,Hildebrandt,R,no,central,Shootout,Cup,190,no,null,null,null,2,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
658,203,Hinteregger,L,jumping on spot,central,Shootout,EL,186,no,null,null,null,Semi-Final,Goal,DF,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,5
659,204,Höfler,R,no,central,Shootout,Cup,190,no,null,null,null,1,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
660,205,Hofmann,R,null,0,Ingame,League,183,no,null,null,null,null,null,MF,null,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
661,205,Hofmann,R,links geneigt,central,Ingame,League,185,no,Goal,7,4,null,null,MF,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
662,205,Hofmann,R,jumping on spot,central,Ingame,League,194,no,Goal,9,6,null,null,MF,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
663,205,Hofmann,R,no,central,Ingame,League,197,no,Saved,7,4,null,null,MF,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,4
664,205,Hofmann,R,jumping on spot,central,Ingame,League,194,no,Goal,7,4,null,null,MF,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6
665,205,Hofmann,R,jumping on spot,central,Ingame,League,191,no,Goal,9,6,null,null,MF,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
666,206,Höger,R,no,central,Shootout,Cup,193,no,null,null,null,2,null,MF,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
667,207,Höjbjerg,R,no,central,Ingame,EM,192,no,null,null,null,Group,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
668,208,Höler,R,rechts geneigt,central,Ingame,League,191,no,null,null,null,null,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
669,209,Honda,L,no,central,Shootout,WM,182,yes,null,null,null,last sixteen,Goal,MF,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,5
670,210,Horn,L,jumping on spot,central,Shootout,Cup,195,no,null,null,null,last sixteen,Goal,DF,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
671,211,Horvath,R,no,central,Shootout,Cup,187,no,null,null,null,2,Goal,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
672,212,Hrgota,L,jumping on spot,central,Shootout,Cup,187,yes,null,null,null,2,Missed,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
673,213,Hulk,L,no,central,Shootout,WM,184,no,null,null,null,last sixteen,Goal,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,5
674,214,Hummels,R,jumping on spot,central,Shootout,Cup,196,no,null,null,null,Final,Goal,DF,moving,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6
675,214,Hummels,R,no,central,Ingame,UCL,185,no,Goal,9,6,Group,null,DF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
676,214,Hummels,R,no,central,Shootout,Cup,188,no,Goal,7,4,last sixteen,Goal,DF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
677,214,Hummels,R,no,slightly right,Ingame,Cup,193,no,Goal,9,6,Final,null,DF,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
678,214,Hummels,R,no,central,Ingame,UCL,182,no,Goal,9,6,Group,null,DF,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,6
679,214,Hummels,R,no,central,Shootout,Cup,193,no,Saved,9,6,Semi-Final,Saved,DF,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
680,214,Hummels,R,no,central,Shootout,EM,192,yes,Saved,7,4,Quarter-Final,Goal,DF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,3
681,214,Hummels,R,no,central,Shootout,Cup,191,no,Goal,6,3,2,Goal,DF,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,1
682,215,Hünemeier,R,no,central,Ingame,League,187,no,null,null,null,null,null,DF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,1
683,216,Huntelaar,R,no,central,Ingame,WM,183,yes,null,null,null,last sixteen,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
684,216,Huntelaar,R,no,central,Ingame,League,189,no,Goal,7,4,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
685,217,Ibisevic,R,jumping on spot,central,Ingame,League,193,no,null,null,null,null,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
686,217,Ibisevic,R,no,central,Shootout,Cup,185,no,Goal,4,4,2,Goal,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,3
687,217,Ibisevic,R,jumping left and right,central,Ingame,League,189,no,Goal,3,3,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
688,218,Ibrahimovic,R,step forward,central,Ingame,EM,186,no,null,null,null,Group,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
689,218,Ibrahimovic,R,no,central,Ingame,League,196,no,Goal,7,4,null,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6
690,218,Ibrahimovic,R,no,central,Ingame,League,194,no,Goal,9,6,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
691,218,Ibrahimovic,R,no,central,Ingame,League,190,no,Saved,7,4,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
692,218,Ibrahimovic,R,no,central,Ingame,League,194,no,Goal,7,4,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6
693,218,Ibrahimovic,R,no,central,Ingame,UCL,191,no,Goal,9,6,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,3
694,218,Ibrahimovic,R,no,central,Ingame,League,181,no,Goal,6,3,null,null,ST,still,0.059062144,0.106439394,0.030162554,0.153983125,0.221281273,0.168437072,1
695,218,Ibrahimovic,R,rechts geneigt,central,Ingame,League,186,no,Goal,1,1,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,6
696,218,Ibrahimovic,R,no,central,Ingame,League,180,no,Goal,9,6,null,null,ST,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,6
697,218,Ibrahimovic,R,no,central,Ingame,League,190,no,Goal,9,6,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
698,218,Ibrahimovic,R,no,central,Ingame,League,184,no,Goal,9,6,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,6
699,218,Ibrahimovic,R,jumping left and right,central,Shootout,Cup,194,no,Goal,9,6,Final,Goal,ST,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
700,218,Ibrahimovic,R,no,central,Ingame,League,187,no,Goal,7,4,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
701,218,Ibrahimovic,R,no,central,Ingame,League,190,no,Goal,7,4,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,1
702,218,Ibrahimovic,R,no,central,Ingame,League,186,no,Goal,4,1,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,1
703,218,Ibrahimovic,R,no,central,Ingame,League,192,no,Goal,1,1,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
704,218,Ibrahimovic,R,rechts geneigt,central,Ingame,League,187,no,Goal,7,4,null,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,3
705,218,Ibrahimovic,R,no,central,Ingame,League,192,no,Missed,3,3,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
706,218,Ibrahimovic,R,rechts geneigt,central,Ingame,League,192,no,Goal,7,4,null,null,ST,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
707,218,Ibrahimovic,R,no,central,Ingame,League,190,no,Goal,7,4,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
708,218,Ibrahimovic,R,no,central,Ingame,EM-Quali,190,no,Goal,7,4,Group,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
709,218,Ibrahimovic,R,no,central,Ingame,UCL,188,no,Saved,7,4,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
710,218,Ibrahimovic,R,links geneigt,central,Ingame,League,194,no,Goal,7,4,null,null,ST,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
711,218,Ibrahimovic,R,no,central,Ingame,League,186,no,Goal,7,4,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,3
712,218,Ibrahimovic,R,no,central,Ingame,League,190,no,Goal,3,3,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,1
713,218,Ibrahimovic,R,no,central,Ingame,League,181,no,Goal,1,1,null,null,ST,still,0.059062144,0.106439394,0.030162554,0.153983125,0.221281273,0.168437072,3
714,218,Ibrahimovic,R,no,central,Ingame,League,198,no,Goal,3,3,null,null,ST,still,0.070053523,0.112878788,0.035775761,0.182639162,0.262461397,0.199782967,4
715,218,Ibrahimovic,R,no,central,Ingame,League,189,no,Goal,7,4,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
716,218,Ibrahimovic,R,step right,central,Ingame,UCL,196,no,Goal,7,4,last sixteen,null,ST,moving,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
717,218,Ibrahimovic,R,no,central,Ingame,Friendly,193,no,Goal,7,4,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
718,218,Ibrahimovic,R,step right,slightly right,Ingame,League,193,no,Goal,4,4,null,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
719,218,Ibrahimovic,R,no,central,Ingame,League,197,no,Goal,9,6,null,null,ST,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,6
720,218,Ibrahimovic,R,jumping on spot,central,Ingame,League,193,no,Goal,9,6,null,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
721,218,Ibrahimovic,R,no,central,Ingame,League,186,no,Goal,7,4,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
722,218,Ibrahimovic,R,step right,central,Ingame,Friendly,192,no,Goal,7,4,null,null,ST,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
723,218,Ibrahimovic,R,links geneigt,central,Ingame,League,188,yes,Goal,7,4,null,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
724,218,Ibrahimovic,R,step left,central,Ingame,UCL,188,no,Goal,7,4,Group,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
725,218,Ibrahimovic,R,no,central,Shootout,Cup,188,no,Goal,9,6,Quarter-Final,Goal,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
726,218,Ibrahimovic,R,no,central,Ingame,League,184,no,Goal,9,6,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
727,218,Ibrahimovic,R,links geneigt,central,Ingame,Cup,185,no,Goal,7,4,last sixteen,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
728,218,Ibrahimovic,R,no,central,Ingame,League,188,no,Goal,9,6,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,2
729,218,Ibrahimovic,R,no,central,Shootout,Cup,185,no,Goal,5,2,Quarter-Final,Goal,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
730,218,Ibrahimovic,R,no,central,Ingame,WM-Quali,191,no,Saved,6,6,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
731,218,Ibrahimovic,R,no,slightly right,Ingame,UCL,192,no,Goal,7,4,Group,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
732,218,Ibrahimovic,R,no,central,Ingame,League,185,no,Saved,7,4,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
733,218,Ibrahimovic,R,no,central,Ingame,League,187,no,Goal,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
734,218,Ibrahimovic,R,no,central,Ingame,League,185,no,Goal,7,4,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,3
735,218,Ibrahimovic,R,rechts geneigt,central,Ingame,League,185,no,Goal,3,3,null,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
736,218,Ibrahimovic,R,step left,clearly left,Ingame,League,188,no,Goal,7,4,null,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
737,218,Ibrahimovic,R,no,central,Ingame,League,191,no,Goal,9,6,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
738,218,Ibrahimovic,R,no,central,Ingame,UCL,190,no,Goal,4,4,last sixteen,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
739,218,Ibrahimovic,R,no,central,Ingame,League,180,no,Goal,7,4,null,null,ST,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,6
740,218,Ibrahimovic,R,no,central,Ingame,League,180,no,Goal,9,6,null,null,ST,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,2
741,218,Ibrahimovic,R,no,central,Ingame,Cup,198,no,Saved,5,2,Final,null,ST,still,0.070053523,0.112878788,0.035775761,0.182639162,0.262461397,0.199782967,4
742,218,Ibrahimovic,R,no,central,Ingame,League,181,no,Goal,7,4,null,null,ST,still,0.059062144,0.106439394,0.030162554,0.153983125,0.221281273,0.168437072,6
743,218,Ibrahimovic,R,no,central,Ingame,League,186,no,Saved,9,6,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
744,218,Ibrahimovic,R,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
745,218,Ibrahimovic,R,no,central,Ingame,League,184,no,Goal,7,4,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,1
746,218,Ibrahimovic,R,no,central,Ingame,League,185,no,Goal,1,1,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
747,218,Ibrahimovic,R,no,central,Ingame,League,187,no,Goal,7,4,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
748,218,Ibrahimovic,R,jumping on spot,central,Ingame,League,186,no,Goal,7,4,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
